Sale_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Unit_Price,Discount,Total_Sale
SALE000316,2024-01-21,STORE012,PROD00135,CUST01907,3,2137.78,20,5130.67
SALE000317,2023-08-13,STORE005,PROD00096,CUST00964,1,3502.66,0,3502.66
SALE000318,2022-01-18,STORE014,PROD00244,CUST00327,4,6271.23,15,21322.18
SALE000319,2024-05-15,STORE030,PROD00278,CUST01110,2,1353.19,10,2435.74
SALE000320,2022-09-23,STORE035,PROD00348,CUST00399,4,1859.26,20,5949.63
SALE000321,2022-06-16,STORE034,PROD00285,CUST00245,2,7214.74,0,14429.48
SALE000322,2023-08-19,STORE003,PROD00240,CUST02077,3,329.75,15,840.86
SALE000323,2022-03-01,STORE046,PROD00081,CUST02560,2,7872.64,15,13383.49
SALE000324,2022-05-30,STORE010,PROD00138,CUST02156,1,2327.5,10,2094.75
SALE000325,2022-11-24,STORE043,PROD00070,CUST02652,4,7279.34,5,27661.49
SALE000326,2023-04-18,STORE004,PROD00236,CUST01985,2,5144.21,10,9259.58
SALE000327,2024-06-18,STORE002,PROD00178,CUST02207,4,2252.14,0,9008.56
SALE000328,2023-12-11,STORE037,PROD00256,CUST00911,3,4410.87,5,12570.98
SALE000329,2022-05-19,STORE015,PROD00400,CUST01255,3,1935.62,5,5516.52
SALE000330,2023-01-01,STORE026,PROD00041,CUST01656,1,2880.49,0,2880.49
SALE000331,2022-06-17,STORE031,PROD00139,CUST00401,3,4358.37,5,12421.35
SALE000332,2022-02-24,STORE046,PROD00012,CUST02267,2,2669.2,20,4270.72
SALE000333,2022-10-07,STORE046,PROD00355,CUST02083,3,4806.29,15,12256.04
SALE000334,2023-01-05,STORE026,PROD00195,CUST01272,1,2179.72,5,2070.73
SALE000335,2023-03-06,STORE031,PROD00167,CUST01436,4,4696.59,5,17847.04
SALE000336,2023-10-14,STORE029,PROD00426,CUST00749,4,1613.39,20,5162.85
SALE000337,2022-12-31,STORE029,PROD00029,CUST01029,3,6302.38,20,15125.71
SALE000338,2022-02-19,STORE029,PROD00370,CUST00995,2,2545.49,15,4327.33
SALE000339,2022-10-24,STORE015,PROD00169,CUST01183,1,4009.93,15,3408.44
SALE000340,2022-10-26,STORE026,PROD00279,CUST02797,2,7261.31,20,11618.1
SALE000341,2023-06-27,STORE021,PROD00004,CUST02771,1,2977.68,10,2679.91
SALE000342,2023-10-17,STORE048,PROD00423,CUST01291,3,2625.16,15,6694.16
SALE000343,2022-03-20,STORE029,PROD00369,CUST00589,1,6703.39,15,5697.88
SALE000344,2023-06-11,STORE024,PROD00475,CUST01217,1,472.0,15,401.2
SALE000345,2022-07-18,STORE019,PROD00292,CUST00934,3,6737.85,20,16170.84
SALE000346,2024-02-24,STORE022,PROD00326,CUST01641,2,6122.83,15,10408.81
SALE000347,2023-10-06,STORE022,PROD00189,CUST02089,3,1739.97,20,4175.93
SALE000348,2022-07-07,STORE019,PROD00109,CUST00020,1,271.48,10,244.33
SALE000349,2024-02-23,STORE021,PROD00055,CUST00328,3,5200.88,15,13262.24
SALE000350,2022-04-07,STORE039,PROD00218,CUST02000,1,3572.04,0,3572.04
SALE000351,2023-09-06,STORE003,PROD00453,CUST00225,3,4449.54,20,10678.9
SALE000352,2024-02-10,STORE013,PROD00152,CUST02259,4,1492.43,20,4775.78
SALE000353,2022-06-21,STORE016,PROD00225,CUST00843,4,7526.48,20,24084.74
SALE000354,2023-07-11,STORE032,PROD00024,CUST02210,3,3485.96,20,8366.3
SALE000355,2022-11-27,STORE007,PROD00191,CUST01893,2,7469.27,5,14191.61
SALE000356,2024-06-12,STORE039,PROD00312,CUST02373,1,3366.08,5,3197.78
SALE000357,2022-11-20,STORE021,PROD00459,CUST01924,4,5795.01,5,22021.04
SALE000358,2024-04-26,STORE044,PROD00324,CUST00035,2,457.24,20,731.58
SALE000359,2024-05-15,STORE016,PROD00134,CUST00156,1,3696.52,0,3696.52
SALE000360,2023-12-03,STORE012,PROD00281,CUST01117,4,5600.51,0,22402.04
SALE000361,2024-03-30,STORE022,PROD00405,CUST02819,4,599.36,10,2157.7
SALE000362,2022-11-05,STORE049,PROD00284,CUST00036,3,1497.08,15,3817.55
SALE000363,2022-10-05,STORE047,PROD00441,CUST02225,1,6647.18,15,5650.1
SALE000364,2023-12-03,STORE046,PROD00464,CUST01364,2,3765.64,20,6025.02
SALE000365,2023-12-16,STORE007,PROD00238,CUST00799,2,2406.39,5,4572.14
SALE000366,2023-12-06,STORE006,PROD00173,CUST00737,2,3727.95,15,6337.52
SALE000367,2023-01-07,STORE003,PROD00097,CUST00468,1,4978.65,5,4729.72
SALE000368,2022-04-09,STORE008,PROD00359,CUST01950,2,5102.35,15,8674.0
SALE000369,2023-07-02,STORE024,PROD00138,CUST01455,2,545.32,0,1090.64
SALE000370,2023-08-17,STORE039,PROD00018,CUST01894,2,1796.86,15,3054.66
SALE000371,2022-12-27,STORE013,PROD00247,CUST01464,3,2877.89,10,7770.3
SALE000372,2024-04-23,STORE036,PROD00330,CUST00285,3,6673.86,15,17018.34
SALE000373,2022-05-28,STORE020,PROD00323,CUST01174,1,1159.44,5,1101.47
SALE000374,2022-01-14,STORE023,PROD00320,CUST02806,1,618.12,20,494.5
SALE000375,2022-05-21,STORE013,PROD00480,CUST01655,2,1675.28,10,3015.5
SALE000376,2023-06-15,STORE015,PROD00110,CUST02519,3,1692.23,20,4061.35
SALE000377,2022-10-16,STORE003,PROD00092,CUST01513,4,2626.41,20,8404.51
SALE000378,2023-01-17,STORE034,PROD00275,CUST01133,4,1889.77,0,7559.08
SALE000379,2024-03-08,STORE039,PROD00325,CUST01560,2,3456.36,15,5875.81
SALE000380,2023-05-12,STORE046,PROD00151,CUST00055,2,1699.86,15,2889.76
SALE000381,2023-02-26,STORE048,PROD00176,CUST02031,3,535.94,0,1607.82
SALE000382,2022-12-15,STORE008,PROD00192,CUST01653,3,3940.75,15,10048.91
SALE000383,2022-06-16,STORE012,PROD00422,CUST02670,3,7296.17,15,18605.23
SALE000384,2022-04-15,STORE044,PROD00278,CUST02180,1,5734.66,15,4874.46
SALE000385,2022-08-12,STORE015,PROD00261,CUST00587,1,5094.21,20,4075.37
SALE000386,2022-06-08,STORE012,PROD00345,CUST00803,2,7247.47,0,14494.94
SALE000387,2023-05-31,STORE041,PROD00293,CUST00430,1,3099.91,15,2634.92
SALE000388,2022-08-15,STORE005,PROD00120,CUST02611,3,245.53,5,699.76
SALE000389,2024-05-01,STORE013,PROD00073,CUST01193,3,6859.78,10,18521.41
SALE000390,2022-07-12,STORE023,PROD00070,CUST01501,1,1125.31,20,900.25
SALE000391,2024-03-25,STORE043,PROD00431,CUST01826,4,6776.36,5,25750.17
SALE000392,2023-07-27,STORE047,PROD00268,CUST01783,2,7266.1,0,14532.2
SALE000393,2023-09-21,STORE004,PROD00033,CUST00483,4,6219.55,0,24878.2
SALE000394,2023-12-08,STORE019,PROD00326,CUST00460,2,900.48,15,1530.82
SALE000395,2024-05-01,STORE041,PROD00465,CUST00218,4,3281.94,5,12471.37
SALE000396,2023-06-23,STORE033,PROD00245,CUST00620,1,4796.15,5,4556.34
SALE000397,2024-05-16,STORE020,PROD00044,CUST00763,2,3094.91,5,5880.33
SALE000398,2023-06-29,STORE021,PROD00428,CUST01453,2,3069.24,15,5217.71
SALE000399,2023-12-31,STORE047,PROD00487,CUST00347,2,5392.63,15,9167.47
SALE000400,2023-07-19,STORE001,PROD00018,CUST01208,3,2189.72,15,5583.79
SALE000401,2023-12-21,STORE029,PROD00280,CUST01215,3,4007.97,5,11422.71
SALE000402,2024-02-14,STORE001,PROD00095,CUST01656,4,6330.37,15,21523.26
SALE000403,2024-04-01,STORE009,PROD00073,CUST01143,1,847.54,15,720.41
SALE000404,2022-04-27,STORE024,PROD00479,CUST02217,3,279.76,15,713.39
SALE000405,2023-03-04,STORE016,PROD00424,CUST01216,2,7770.0,10,13986.0
SALE000406,2023-04-17,STORE001,PROD00427,CUST00355,3,6979.22,10,18843.89
SALE000407,2022-03-20,STORE027,PROD00279,CUST00922,1,2917.62,15,2479.98
SALE000408,2022-04-30,STORE008,PROD00061,CUST00686,3,5353.26,15,13650.81
SALE000409,2024-04-18,STORE027,PROD00289,CUST01742,2,152.52,0,305.04
SALE000410,2022-05-15,STORE000,PROD00137,CUST02472,4,3116.67,5,11843.35
SALE000411,2022-01-18,STORE024,PROD00028,CUST01853,2,1192.84,10,2147.11
SALE000412,2023-05-07,STORE028,PROD00109,CUST02635,1,7497.98,20,5998.38
SALE000413,2022-12-23,STORE018,PROD00103,CUST00256,4,2393.13,20,7658.02
SALE000414,2022-11-16,STORE045,PROD00131,CUST01981,3,5352.25,5,15253.91
SALE000415,2023-12-09,STORE006,PROD00291,CUST02695,3,1360.28,0,4080.84
SALE000416,2023-01-07,STORE020,PROD00357,CUST02735,3,4747.1,5,13529.24
SALE000417,2022-05-23,STORE040,PROD00245,CUST02550,4,1607.11,15,5464.17
SALE000418,2024-04-16,STORE007,PROD00234,CUST00961,2,4733.25,0,9466.5
SALE000419,2023-03-29,STORE047,PROD00183,CUST00706,4,3023.69,10,10885.28
SALE000420,2023-09-04,STORE019,PROD00326,CUST02205,4,2937.08,10,10573.49
SALE000421,2023-06-20,STORE019,PROD00323,CUST01509,1,6074.92,0,6074.92
SALE000422,2024-02-21,STORE032,PROD00315,CUST02103,4,784.11,15,2665.97
SALE000423,2022-12-17,STORE030,PROD00405,CUST01661,3,5820.69,5,16588.97
SALE000424,2022-06-26,STORE027,PROD00450,CUST01119,2,5497.72,15,9346.12
SALE000425,2023-12-28,STORE010,PROD00126,CUST00736,2,2401.84,5,4563.5
SALE000426,2022-11-08,STORE006,PROD00108,CUST01995,2,3979.08,20,6366.53
SALE000427,2022-01-30,STORE026,PROD00196,CUST00274,3,1224.24,15,3121.81
SALE000428,2024-02-02,STORE018,PROD00226,CUST02656,3,3398.34,0,10195.02
SALE000429,2024-04-14,STORE035,PROD00398,CUST01342,3,6659.05,15,16980.58
SALE000430,2022-05-02,STORE015,PROD00277,CUST01832,3,6973.09,10,18827.34
SALE000431,2022-08-16,STORE047,PROD00118,CUST00148,3,754.13,15,1923.03
SALE000432,2022-05-12,STORE016,PROD00182,CUST00452,4,471.09,15,1601.71
SALE000433,2024-05-27,STORE042,PROD00263,CUST01554,3,6315.07,10,17050.69
SALE000434,2023-12-12,STORE008,PROD00282,CUST02671,3,7599.66,5,21659.03
SALE000435,2022-05-26,STORE029,PROD00435,CUST00988,3,5157.86,10,13926.22
SALE000436,2023-12-06,STORE044,PROD00144,CUST02477,3,5929.23,15,15119.54
SALE000437,2022-08-21,STORE037,PROD00174,CUST01204,2,3110.47,15,5287.8
SALE000438,2022-11-11,STORE029,PROD00140,CUST00900,3,1068.35,10,2884.54
SALE000439,2022-05-09,STORE015,PROD00297,CUST01608,4,7767.31,0,31069.24
SALE000440,2022-08-03,STORE003,PROD00016,CUST01662,4,733.62,20,2347.58
SALE000441,2022-05-14,STORE011,PROD00344,CUST01300,4,5176.27,15,17599.32
SALE000442,2022-03-22,STORE037,PROD00278,CUST00417,1,5214.86,20,4171.89
SALE000443,2023-03-12,STORE018,PROD00209,CUST00326,2,7798.08,20,12476.93
SALE000444,2023-12-09,STORE003,PROD00249,CUST00519,3,4602.92,15,11737.45
SALE000445,2024-02-21,STORE027,PROD00324,CUST02722,1,3796.68,10,3417.01
SALE000446,2024-03-13,STORE036,PROD00442,CUST00513,3,6545.89,5,18655.79
SALE000447,2022-04-25,STORE020,PROD00268,CUST01931,1,1354.76,0,1354.76
SALE000448,2022-03-21,STORE030,PROD00048,CUST01251,1,5890.74,5,5596.2
SALE000449,2022-01-20,STORE010,PROD00107,CUST01836,4,5801.46,20,18564.67
SALE000450,2024-03-04,STORE022,PROD00257,CUST00842,4,5973.74,10,21505.46
SALE000451,2023-05-11,STORE010,PROD00345,CUST00282,1,4632.57,0,4632.57
SALE000452,2024-02-15,STORE042,PROD00410,CUST02472,4,505.64,0,2022.56
SALE000453,2023-03-18,STORE002,PROD00456,CUST02161,1,5240.82,20,4192.66
SALE000454,2022-02-13,STORE010,PROD00072,CUST01977,2,4596.42,10,8273.56
SALE000455,2022-07-21,STORE014,PROD00384,CUST01178,4,5000.1,10,18000.36
SALE000456,2022-04-21,STORE047,PROD00118,CUST00096,4,6802.63,10,24489.47
SALE000457,2022-02-03,STORE049,PROD00353,CUST01637,4,3687.8,20,11800.96
SALE000458,2024-03-23,STORE023,PROD00353,CUST00566,2,3759.58,10,6767.24
SALE000459,2023-11-07,STORE032,PROD00053,CUST00423,1,4000.04,0,4000.04
SALE000460,2023-06-10,STORE039,PROD00444,CUST01430,3,5450.37,20,13080.89
SALE000461,2023-08-31,STORE013,PROD00360,CUST00544,4,6719.84,0,26879.36
SALE000462,2022-03-02,STORE029,PROD00372,CUST02794,1,5018.43,10,4516.59
SALE000463,2023-04-26,STORE029,PROD00050,CUST02039,2,1045.64,0,2091.28
SALE000464,2022-05-02,STORE049,PROD00313,CUST01001,3,7029.51,10,18979.68
SALE000465,2022-09-17,STORE007,PROD00208,CUST02936,4,1092.12,15,3713.21
SALE000466,2022-02-14,STORE010,PROD00414,CUST02217,2,4119.17,0,8238.34
SALE000467,2022-03-09,STORE023,PROD00365,CUST00353,2,710.57,20,1136.91
SALE000468,2022-11-05,STORE034,PROD00255,CUST02217,3,5362.5,10,14478.75
SALE000469,2023-11-15,STORE011,PROD00397,CUST01482,1,1397.27,5,1327.41
SALE000470,2022-01-11,STORE034,PROD00364,CUST01377,4,3567.0,10,12841.2
SALE000471,2024-02-12,STORE016,PROD00203,CUST01651,4,3197.13,5,12149.09
SALE000472,2022-04-09,STORE033,PROD00343,CUST02308,1,5023.57,5,4772.39
SALE000473,2024-03-12,STORE049,PROD00143,CUST01368,1,5219.61,20,4175.69
SALE000474,2022-05-07,STORE035,PROD00231,CUST01268,1,6908.24,20,5526.59
SALE000475,2023-09-09,STORE038,PROD00161,CUST01519,3,5059.03,0,15177.09
SALE000476,2022-07-30,STORE005,PROD00341,CUST01840,3,4834.81,5,13779.21
SALE000477,2023-08-25,STORE037,PROD00266,CUST02959,4,4648.63,15,15805.34
SALE000478,2022-07-24,STORE042,PROD00379,CUST00404,3,410.69,10,1108.86
SALE000479,2022-07-09,STORE045,PROD00439,CUST02040,2,1631.05,0,3262.1
SALE000480,2023-11-18,STORE037,PROD00127,CUST01475,4,4389.54,0,17558.16
SALE000481,2022-12-26,STORE019,PROD00454,CUST00695,3,7354.29,20,17650.3
SALE000482,2022-01-30,STORE038,PROD00124,CUST01633,1,5563.22,20,4450.58
SALE000483,2022-04-03,STORE022,PROD00182,CUST00381,2,2044.81,10,3680.66
SALE000484,2022-05-30,STORE005,PROD00193,CUST01114,1,1185.87,15,1007.99
SALE000485,2024-05-16,STORE024,PROD00194,CUST00643,4,1285.57,15,4370.94
SALE000486,2024-02-04,STORE043,PROD00126,CUST00746,1,659.42,5,626.45
SALE000487,2022-10-12,STORE046,PROD00265,CUST00164,3,4511.04,10,12179.81
SALE000488,2023-08-17,STORE021,PROD00264,CUST01801,3,2676.11,10,7225.5
SALE000489,2022-12-23,STORE039,PROD00343,CUST02453,4,6675.18,0,26700.72
SALE000490,2022-12-27,STORE037,PROD00460,CUST02056,1,3111.36,15,2644.66
SALE000491,2022-06-14,STORE004,PROD00449,CUST00707,4,4589.97,15,15605.9
SALE000492,2024-05-25,STORE047,PROD00391,CUST02009,1,6870.02,0,6870.02
SALE000493,2023-05-28,STORE045,PROD00085,CUST00909,2,2454.61,5,4663.76
SALE000494,2024-03-10,STORE044,PROD00463,CUST00136,3,1618.0,20,3883.2
SALE000495,2024-01-17,STORE037,PROD00261,CUST01889,4,4282.2,10,15415.92
SALE000496,2023-09-20,STORE017,PROD00084,CUST00622,2,3098.31,0,6196.62
SALE000497,2022-09-05,STORE020,PROD00092,CUST00601,2,4235.65,0,8471.3
SALE000498,2023-06-02,STORE025,PROD00228,CUST02932,4,7659.96,10,27575.86
SALE000499,2023-08-07,STORE042,PROD00004,CUST00152,4,3711.94,15,12620.6
SALE000500,2022-03-11,STORE018,PROD00204,CUST01869,2,4109.57,20,6575.31
SALE000501,2022-04-12,STORE019,PROD00477,CUST00078,1,5049.59,10,4544.63
SALE000502,2024-04-19,STORE027,PROD00347,CUST01461,2,2477.13,0,4954.26
SALE000503,2023-08-16,STORE016,PROD00452,CUST00819,4,4604.0,15,15653.6
SALE000504,2024-02-21,STORE049,PROD00323,CUST01034,2,3337.26,5,6340.79
SALE000505,2022-01-15,STORE020,PROD00297,CUST00712,1,2775.73,0,2775.73
SALE000506,2023-06-26,STORE009,PROD00463,CUST00023,3,5735.47,10,15485.77
SALE000507,2022-08-11,STORE015,PROD00241,CUST02844,3,7538.28,0,22614.84
SALE000508,2024-01-03,STORE037,PROD00255,CUST00632,2,5366.52,15,9123.08
SALE000509,2022-07-16,STORE000,PROD00233,CUST01756,1,2964.18,10,2667.76
SALE000510,2022-10-16,STORE001,PROD00248,CUST00933,3,7309.15,0,21927.45
SALE000511,2022-06-25,STORE016,PROD00120,CUST01155,2,4281.19,15,7278.02
SALE000512,2024-02-12,STORE004,PROD00016,CUST02588,2,2730.48,0,5460.96
SALE000513,2023-07-05,STORE023,PROD00272,CUST02523,1,6583.12,15,5595.65
SALE000514,2022-01-05,STORE010,PROD00416,CUST01551,4,4683.63,5,17797.79
SALE000515,2024-01-13,STORE019,PROD00159,CUST00171,2,3552.69,0,7105.38
SALE000516,2022-04-12,STORE009,PROD00092,CUST02003,4,1821.02,10,6555.67
SALE000517,2022-08-08,STORE047,PROD00296,CUST00092,4,6450.35,5,24511.33
SALE000518,2023-06-01,STORE033,PROD00402,CUST02807,3,5154.23,10,13916.42
SALE000519,2024-05-21,STORE024,PROD00258,CUST02123,4,5902.28,0,23609.12
SALE000520,2023-12-26,STORE031,PROD00160,CUST02647,1,2028.38,5,1926.96
SALE000521,2023-05-02,STORE034,PROD00464,CUST01347,3,6645.14,20,15948.34
SALE000522,2023-01-11,STORE023,PROD00030,CUST00405,3,5739.29,15,14635.19
SALE000523,2023-12-16,STORE021,PROD00230,CUST02410,3,3065.63,15,7817.36
SALE000524,2023-08-27,STORE016,PROD00425,CUST01218,2,2940.74,10,5293.33
SALE000525,2022-07-09,STORE031,PROD00224,CUST02616,2,454.45,10,818.01
SALE000526,2023-03-27,STORE000,PROD00019,CUST00329,4,5454.21,5,20726.0
SALE000527,2023-11-21,STORE004,PROD00325,CUST00684,3,2394.14,15,6105.06
SALE000528,2022-04-20,STORE032,PROD00071,CUST00355,3,4819.65,10,13013.05
SALE000529,2022-07-05,STORE037,PROD00108,CUST00157,1,3249.98,10,2924.98
SALE000530,2024-05-04,STORE030,PROD00221,CUST00920,4,6878.8,10,24763.68
SALE000531,2022-12-30,STORE048,PROD00276,CUST00500,1,5910.4,15,5023.84
SALE000532,2023-01-24,STORE031,PROD00045,CUST01288,4,1906.53,0,7626.12
SALE000533,2023-03-11,STORE038,PROD00344,CUST01317,4,1099.36,20,3517.95
SALE000534,2022-08-08,STORE043,PROD00027,CUST00853,2,2360.34,10,4248.61
SALE000535,2023-06-11,STORE022,PROD00368,CUST02265,2,7602.39,10,13684.3
SALE000536,2022-08-22,STORE048,PROD00340,CUST00776,1,501.84,15,426.56
SALE000537,2023-02-22,STORE002,PROD00132,CUST00452,4,5555.12,20,17776.38
SALE000538,2022-04-26,STORE007,PROD00445,CUST01545,3,3263.11,10,8810.4
SALE000539,2024-02-19,STORE043,PROD00216,CUST00483,2,3225.63,15,5483.57
SALE000540,2022-11-18,STORE019,PROD00401,CUST01450,3,1663.41,0,4990.23
SALE000541,2022-05-07,STORE024,PROD00118,CUST00987,1,504.65,20,403.72
SALE000542,2023-04-23,STORE028,PROD00198,CUST02326,2,2861.87,0,5723.74
SALE000543,2022-04-23,STORE002,PROD00341,CUST00166,2,1657.64,20,2652.22
SALE000544,2023-06-17,STORE047,PROD00125,CUST02124,4,7293.43,20,23338.98
SALE000545,2022-05-20,STORE039,PROD00072,CUST00827,1,5998.94,5,5698.99
SALE000546,2023-05-23,STORE043,PROD00380,CUST00193,4,3238.51,10,11658.64
SALE000547,2024-02-20,STORE048,PROD00009,CUST00665,2,3408.34,10,6135.01
SALE000548,2023-01-05,STORE014,PROD00044,CUST00659,1,4675.02,15,3973.77
SALE000549,2023-12-23,STORE027,PROD00453,CUST00849,2,766.29,5,1455.95
SALE000550,2022-10-23,STORE031,PROD00478,CUST01803,1,5424.42,5,5153.2
SALE000551,2023-07-25,STORE009,PROD00176,CUST02816,2,6942.11,20,11107.38
SALE000552,2024-01-10,STORE048,PROD00416,CUST01961,3,2500.39,15,6375.99
SALE000553,2022-02-11,STORE041,PROD00153,CUST02473,3,3851.42,15,9821.12
SALE000554,2022-03-26,STORE021,PROD00192,CUST01677,4,1841.66,10,6629.98
SALE000555,2022-12-02,STORE002,PROD00036,CUST01248,3,5715.93,0,17147.79
SALE000556,2023-05-21,STORE047,PROD00066,CUST01089,2,4351.47,10,7832.65
SALE000557,2022-04-29,STORE008,PROD00037,CUST00829,2,5604.41,10,10087.94
SALE000558,2023-01-30,STORE032,PROD00131,CUST02550,3,5619.87,10,15173.65
SALE000559,2022-10-18,STORE044,PROD00374,CUST02787,4,1077.94,20,3449.41
SALE000560,2023-04-13,STORE001,PROD00300,CUST02582,3,5712.37,15,14566.54
SALE000561,2023-09-07,STORE003,PROD00433,CUST00378,1,4153.89,20,3323.11
SALE000562,2024-01-24,STORE044,PROD00439,CUST00713,1,3484.48,5,3310.26
SALE000563,2022-11-16,STORE019,PROD00441,CUST00024,1,2007.87,10,1807.08
SALE000564,2023-12-05,STORE042,PROD00046,CUST02959,3,1709.53,15,4359.3
SALE000565,2024-05-11,STORE004,PROD00375,CUST02403,3,3556.9,20,8536.56
SALE000566,2023-03-31,STORE029,PROD00089,CUST02946,3,5022.36,10,13560.37
SALE000567,2022-08-20,STORE030,PROD00327,CUST02643,1,6199.04,5,5889.09
SALE000568,2023-07-22,STORE045,PROD00093,CUST00517,4,2696.16,20,8627.71
SALE000569,2023-02-22,STORE002,PROD00274,CUST00929,2,4355.42,10,7839.76
SALE000570,2022-10-25,STORE040,PROD00334,CUST02753,3,4265.59,10,11517.09
SALE000571,2024-05-25,STORE031,PROD00325,CUST01841,4,519.26,10,1869.34
SALE000572,2023-03-15,STORE015,PROD00212,CUST00459,2,1948.59,5,3702.32
SALE000573,2022-07-13,STORE017,PROD00346,CUST01990,2,1916.41,10,3449.54
SALE000574,2024-05-27,STORE044,PROD00228,CUST00192,2,3621.71,20,5794.74
SALE000575,2022-03-13,STORE027,PROD00096,CUST00896,4,4700.83,5,17863.15
SALE000576,2024-05-11,STORE002,PROD00053,CUST01493,4,4211.2,10,15160.32
SALE000577,2024-04-01,STORE043,PROD00339,CUST01155,1,5717.17,10,5145.45
SALE000578,2023-05-03,STORE015,PROD00302,CUST02108,4,984.32,10,3543.55
SALE000579,2023-11-27,STORE006,PROD00133,CUST00027,4,943.22,10,3395.59
SALE000580,2023-01-12,STORE026,PROD00373,CUST01976,4,7500.96,20,24003.07
SALE000581,2022-07-03,STORE006,PROD00061,CUST00291,2,1073.07,20,1716.91
SALE000582,2022-01-14,STORE014,PROD00428,CUST02377,3,6399.47,15,16318.65
SALE000583,2023-11-22,STORE042,PROD00327,CUST02558,1,2780.45,0,2780.45
SALE000584,2023-05-19,STORE019,PROD00335,CUST02429,3,6997.07,5,19941.65
SALE000585,2023-11-20,STORE000,PROD00295,CUST00960,3,5214.53,0,15643.59
SALE000586,2022-04-18,STORE047,PROD00447,CUST00498,4,2261.86,0,9047.44
SALE000587,2023-02-10,STORE031,PROD00131,CUST02541,1,4211.72,0,4211.72
SALE000588,2023-03-25,STORE037,PROD00417,CUST01627,3,2538.68,20,6092.83
SALE000589,2023-06-20,STORE039,PROD00293,CUST01051,3,3979.8,15,10148.49
SALE000590,2023-11-06,STORE008,PROD00490,CUST00243,1,6382.91,10,5744.62
SALE000591,2023-11-24,STORE043,PROD00076,CUST01962,4,7261.49,5,27593.66
SALE000592,2022-03-29,STORE047,PROD00330,CUST01569,3,1611.1,5,4591.63
SALE000593,2022-05-03,STORE005,PROD00212,CUST00118,2,6105.7,0,12211.4
SALE000594,2022-05-27,STORE024,PROD00471,CUST00307,3,3264.06,10,8812.96
SALE000595,2023-02-09,STORE017,PROD00374,CUST01307,2,290.46,5,551.87
SALE000596,2023-02-15,STORE022,PROD00344,CUST02778,4,4461.61,10,16061.8
SALE000597,2023-12-13,STORE030,PROD00163,CUST00163,3,2804.36,10,7571.77
SALE000598,2023-08-28,STORE020,PROD00347,CUST00092,1,3752.46,0,3752.46
SALE000599,2022-04-15,STORE011,PROD00053,CUST01253,1,4502.09,20,3601.67
SALE000600,2024-01-30,STORE031,PROD00060,CUST02983,3,3267.83,20,7842.79
SALE000601,2022-06-22,STORE022,PROD00272,CUST02681,4,755.18,20,2416.58
SALE000602,2022-03-08,STORE018,PROD00169,CUST00897,4,4329.66,10,15586.78
SALE000603,2023-01-08,STORE041,PROD00358,CUST02146,1,5496.39,0,5496.39
SALE000604,2022-07-23,STORE011,PROD00481,CUST01487,3,812.88,10,2194.78
SALE000605,2022-12-13,STORE045,PROD00489,CUST02905,4,7118.71,15,24203.61
SALE000606,2022-07-25,STORE032,PROD00258,CUST00742,1,6128.2,20,4902.56
SALE000607,2023-09-02,STORE045,PROD00028,CUST02127,2,7463.37,10,13434.07
SALE000608,2024-05-14,STORE042,PROD00430,CUST01718,3,1947.69,10,5258.76
SALE000609,2023-02-18,STORE012,PROD00090,CUST02399,2,1268.32,20,2029.31
SALE000610,2022-05-06,STORE008,PROD00003,CUST00357,2,4880.73,15,8297.24
SALE000611,2022-08-27,STORE048,PROD00092,CUST01087,4,1499.82,10,5399.35
SALE000612,2024-05-08,STORE035,PROD00332,CUST00455,4,6086.75,10,21912.3
SALE000613,2023-03-11,STORE048,PROD00108,CUST00852,4,2821.32,10,10156.75
SALE000614,2024-01-13,STORE025,PROD00047,CUST00552,3,6541.61,0,19624.83
SALE000615,2023-05-27,STORE031,PROD00165,CUST02821,2,7541.9,20,12067.04
SALE000616,2022-10-13,STORE043,PROD00323,CUST02785,3,6670.38,5,19010.58
SALE000617,2024-02-23,STORE032,PROD00399,CUST01983,4,2204.57,5,8377.37
SALE000618,2024-01-01,STORE021,PROD00330,CUST00103,2,6456.33,20,10330.13
SALE000619,2024-02-24,STORE005,PROD00085,CUST01245,3,3249.04,5,9259.76
SALE000620,2023-08-19,STORE022,PROD00051,CUST01004,3,3985.07,10,10759.69
SALE000621,2023-08-31,STORE043,PROD00341,CUST02451,1,5104.31,10,4593.88
SALE000622,2022-10-07,STORE003,PROD00359,CUST00424,3,5037.1,15,12844.61
SALE000623,2024-02-14,STORE027,PROD00379,CUST01795,4,7628.88,20,24412.42
SALE000624,2024-03-19,STORE025,PROD00329,CUST02393,3,6201.25,10,16743.38
SALE000625,2024-03-31,STORE033,PROD00279,CUST02269,2,5352.18,20,8563.49
SALE000626,2023-10-22,STORE032,PROD00006,CUST00768,3,5365.26,0,16095.78
